Sport,Entry,Contest_Date_EST,Place,Points,Winnings_Non_Ticket,Winnings_Ticket,Contest_Entries,Entry_Fee,Prize_Pool,Places_Paid
NBA,NBA $1 50/50,11/19/2014 19:00,43,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/19/2014 19:00,40,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/19/2014 19:00,40,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/19/2014 19:00,39,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/19/2014 19:00,40,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/19/2014 19:00,41,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/19/2014 19:00,40,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/19/2014 19:00,41,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/19/2014 19:00,42,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/19/2014 19:00,41,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50 [Top 50% Win],11/19/2014 19:00,82,201.75,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50,11/19/2014 19:00,40,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $3 50/50 [Top 50% Win],11/19/2014 19:00,67,201.75,$0.00 ,$0.00 ,80,$3.00 ,$216.00 ,40
NBA,NBA $1 50/50,11/19/2014 19:00,41,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50 [Top 50% Win],11/19/2014 19:00,87,201.75,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $5 50/50 [Top 50% Win],11/19/2014 19:00,64,201.75,$0.00 ,$0.00 ,80,$5.00 ,$360.00 ,40
NBA,NBA $5 50/50 [Top 50% Win],11/19/2014 19:00,67,201.75,$0.00 ,$0.00 ,80,$5.00 ,$360.00 ,40
NBA,NBA $1 50/50 [Top 50% Win],11/19/2014 19:00,85,201.75,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/19/2014 19:00,87,201.75,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win] (Multi-Entry) (1/40),11/19/2014 19:00,180,201.75,$0.00 ,$0.00 ,200,$1.00 ,$180.00 ,100
NBA,NBA $1 50/50 [Top 50% Win] (Multi-Entry) (2/40),11/19/2014 19:00,180,201.75,$0.00 ,$0.00 ,200,$1.00 ,$180.00 ,100
NBA,NBA $1 50/50 [Top 50% Win],11/19/2014 19:00,83,201.75,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50,11/19/2014 19:00,46,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $3 50/50 [Top 50% Win],11/19/2014 19:00,65,201.75,$0.00 ,$0.00 ,80,$3.00 ,$216.00 ,40
NBA,NBA $1 50/50 [Top 50% Win],11/19/2014 19:00,85,201.75,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/19/2014 19:00,85,201.75,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/19/2014 19:00,82,201.75,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/19/2014 19:00,86,201.75,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50,11/19/2014 19:00,43,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50 [Top 50% Win],11/19/2014 19:00,82,201.75,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50,11/19/2014 19:00,42,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,Beginner NBA $5 50/50 [Top 50% Win],11/19/2014 19:00,36,201.75,$0.00 ,$0.00 ,40,$5.00 ,$180.00 ,20
NBA,NBA $1 50/50,11/19/2014 19:00,40,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $3 50/50 [Top 50% Win],11/19/2014 19:00,69,201.75,$0.00 ,$0.00 ,80,$3.00 ,$216.00 ,40
NBA,NBA $1 50/50,11/19/2014 19:00,43,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA BIG $3 50/50 [Top 50% Win],11/19/2014 19:00,166,201.75,$0.00 ,$0.00 ,200,$3.00 ,$540.00 ,100
NBA,NBA $3 50/50 [Top 50% Win],11/19/2014 19:00,67,201.75,$0.00 ,$0.00 ,80,$3.00 ,$216.00 ,40
NBA,NBA $1 50/50 [Top 50% Win] (Multi-Entry) (1/40),11/19/2014 19:00,179,201.75,$0.00 ,$0.00 ,200,$1.00 ,$180.00 ,100
NBA,NBA $1 50/50 [Top 50% Win] (Multi-Entry) (2/40),11/19/2014 19:00,179,201.75,$0.00 ,$0.00 ,200,$1.00 ,$180.00 ,100
NBA,Beginner NBA $5 50/50 [Top 50% Win],11/19/2014 19:00,34,201.75,$0.00 ,$0.00 ,40,$5.00 ,$180.00 ,20
NBA,NBA $3 50/50 [Top 50% Win],11/19/2014 19:00,71,201.75,$0.00 ,$0.00 ,80,$3.00 ,$216.00 ,40
NBA,NBA $3 50/50 [Top 50% Win],11/19/2014 19:00,69,201.75,$0.00 ,$0.00 ,80,$3.00 ,$216.00 ,40
NBA,NBA $3 50/50 [Top 50% Win],11/19/2014 19:00,69,201.75,$0.00 ,$0.00 ,80,$3.00 ,$216.00 ,40
NBA,Beginner NBA $1 50/50 [Top 50% Win],11/19/2014 19:00,39,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,Beginner NBA $3 50/50 [Top 50% Win],11/19/2014 19:00,34,201.75,$0.00 ,$0.00 ,40,$3.00 ,$108.00 ,20
NBA,Beginner NBA $1 50/50 [Top 50% Win],11/19/2014 19:00,42,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA BIG $3 50/50 [Top 50% Win],11/19/2014 19:00,172,201.75,$0.00 ,$0.00 ,200,$3.00 ,$540.00 ,100
NBA,Beginner NBA $3 50/50 [Top 50% Win],11/19/2014 19:00,36,201.75,$0.00 ,$0.00 ,40,$3.00 ,$108.00 ,20
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
